PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,GoalX,GoalY,GoalZ
-4.74E-08,2.167668,3.52E-08,-0.715999,0.946921,57.233707,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.479401,0.700669,57.398678,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.716086,0.957844,57.070808,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.429183,0.66383,57.312801,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.438105,0.427443,57.298397,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.265705,0.359211,57.438744,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.42879,0.596859,57.349125,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.472312,0.563252,57.400227,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.380029,0.33777,57.568394,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.286614,0.374399,57.693352,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.370635,0.490094,57.684486,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.31221,0.389859,57.850018,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.431333,0.693966,57.688618,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.404022,0.901857,57.682655,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.302054,0.629419,57.877747,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.220632,0.535326,58.038933,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.349105,0.699592,58.009235,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.424234,0.648772,58.106071,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.371442,0.558696,58.286354,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.338879,0.686041,58.278938,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.483431,0.834891,58.248768,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.396206,0.824941,58.233707,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.353019,0.69629,58.220177,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.204564,0.509881,58.393848,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.400947,0.946223,58.086231,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.202999,0.760597,58.14838,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.339058,0.826052,57.982536,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.254053,0.676809,58.023785,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.250573,0.629251,58.206879,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.317029,0.569408,58.299934,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.633381,0.889611,57.94368,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.628674,0.848019,57.923897,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.539952,0.778655,57.902901,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.539633,0.718328,57.732353,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.62685,0.855053,57.643532,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.40289,0.615528,57.845638,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.423688,0.690974,57.796146,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.4389,0.859101,57.627399,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.586213,0.845705,57.579903,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.474261,0.644942,57.597553,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.256791,0.472259,57.7421,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.266666,0.475631,57.736076,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.158875,0.279599,57.949585,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.410426,0.616935,57.714924,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.152617,0.418918,57.995388,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.34164,0.934836,57.573338,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.338111,0.831735,57.690388,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.331853,0.743491,57.795704,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.302001,0.652872,57.944969,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.365122,0.935994,57.68956,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.185516,0.478825,58.029396,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.126771,0.481909,58.117214,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.303293,0.684829,58.029137,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.390886,0.577132,58.015274,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.67982,1.046051,57.628487,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.638988,1.134357,57.322411,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.583666,0.920311,57.389191,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.34205,0.611491,57.608078,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.318986,0.475121,57.78265,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.244787,0.380147,57.921406,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.29155,0.316163,58.046719,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.588625,0.740307,57.702198,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.362999,0.505756,57.924091,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.466604,0.603061,57.865726,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.355011,0.368251,58.12838,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.325114,0.529749,58.162838,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.22656,0.539228,58.251862,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.352459,0.486089,58.285736,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.352175,0.499904,58.380852,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.089441,0.286955,58.64246,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.226885,0.645244,58.532516,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.35596,0.65569,58.519928,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.239247,0.548701,58.598946,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.451475,0.816108,58.381752,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.519095,0.844956,58.22216,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.512326,0.932238,58.088833,4.77E-06,0.000257261,3.000002
-4.74E-08,2.167668,3.52E-08,-0.566177,0.901042,58.128361,4.77E-06,0.000257261,3.000002
